doubanID,imdbID,doubanURL,imdbURL,movieTitle,year,directorName,directorID,category,releaseDate,duration,relatedMovieIDs,doubanTotalVotes,imdbTotalVotes,doubanScore,imdbScore,douban-1star,douban-2star,douban-3star,douban-4star,douban-5star,imdb-1star,imdb-2star,imdb-3star,imdb-4star,imdb-5star,imdb-6star,imdb-7star,imdb-8star,imdb-9star,imdb-10star
4707596,tt1941705,https://movie.douban.com/subject/4707596,http://www.imdb.com/title/tt1941705,财神客栈 財神客棧,2011,王晶,/celebrity/1274331/,"['喜剧', '动作', '悬疑', '古装']",['2011-06-28(中国大陆)'],97分钟,"['5250583', '4728471', '4735944', '4323732', '3804746', '4173583', '4843641', '3670447', '4100696', '6068516']",39555,316,5.271950448742258,5.550632911392405,4114,12064,18433,3995,949,24,12,16,34,56,84,42,15,6,27
26947198,tt5840988,https://movie.douban.com/subject/26947198,http://www.imdb.com/title/tt5840988,圣诞树5 Ёлки 5,2016,Timur Bekmambetov,/subject_search?search_text=Timur%20Bekmambetov,['喜剧'],['2016-12-22(俄罗斯)'],88分钟,"['26288165', '26384492', '26842000', '26087370', '25858718', '24743773', '26367409', '25922893', '1298539', '25918789']",92,479,7.391304347826088,3.91231732776618,0,7,31,37,17,127,44,46,66,78,50,28,10,9,21
1309056,tt0402901,https://movie.douban.com/subject/1309056,http://www.imdb.com/title/tt0402901,魔窟 The Cave,2005,Bruce Hunt,/subject_search?search_text=Bruce%20Hunt,"['动作', '惊悚', '恐怖', '冒险']",['2005-08-26(美国)'],97 分钟,"['2132486', '3066083', '1433358', '1306670', '1892147', '3217669', '2373638', '2159244', '1871836', '3017555']",7908,32728,6.141628730399596,5.206459300904425,214,1368,4357,1582,387,1506,1546,2810,4908,7885,6726,3889,1650,547,1261
26656866,tt4257926,https://movie.douban.com/subject/26656866,http://www.imdb.com/title/tt4257926,天堂奇迹 Miracles From Heaven,2016,派翠西亚·里根,/celebrity/1319550/,['剧情'],['2016-03-16(美国)'],109分钟,"['26591731', '26846007', '3718799', '24325794', '5160815', '25747095', '26923094', '5153874', '26881692', '4936763']",1194,17153,7.4120603015075375,7.408208476651315,21,63,437,398,275,665,239,329,458,930,2006,3603,3085,1856,3982
1308834,tt0390058,https://movie.douban.com/subject/1308834,http://www.imdb.com/title/tt0390058,古宅心慌慌,2003,郑保瑞,/celebrity/1274240/,"['喜剧', '惊悚', '恐怖']",['2003-11-06(香港)'],86分钟,"['1305655', '2124737', '2036996', '1875317', '1307807', '1875320', '1890787', '1479110', '2277019', '1875321']",22421,210,5.159894741536952,4.928571428571428,2130,7780,10403,1704,426,17,12,16,39,47,39,19,9,4,8
25870679,tt4619940,https://movie.douban.com/subject/25870679,http://www.imdb.com/title/tt4619940,罪恶的编年史 악의 연대기,2015,白云学,/celebrity/1343881/,['惊悚'],['2015-05-14(韩国)'],102分钟,"['26279138', '25856626', '23712710', '10566662', '26323540', '25980207', '26427203', '24839508', '5279640', '25723095']",4149,1006,6.654615570016872,6.864811133200796,41,390,2199,1203,315,14,5,11,31,88,215,338,177,57,70
1304131,tt0102906,https://movie.douban.com/subject/1304131,http://www.imdb.com/title/tt0102906,誓不忘情,1992,张之亮,/celebrity/1078102/,"['剧情', '动作']",['1992-05-21'],97 分钟,"['2351242', '2142151', '3840354', '1302989', '1302130', '1304075', '1304804', '1308104', '1998696', '1307361']",623,27,6.635634028892456,5.888888888888888,16,72,309,155,72,2,1,4,1,2,4,6,3,1,3
1300857,tt0105851,https://movie.douban.com/subject/1300857,http://www.imdb.com/title/tt0105851,侠盗高飞 俠盜高飛,1992,林岭东,/celebrity/1275076/,"['剧情', '动作', '惊悚', '犯罪']",['1992-07-23(香港)'],96 分钟,"['1306209', '1306140', '1297194', '1301185', '1293867', '1293227', '1294549', '1293854', '1295746', '1299502']",6261,3631,6.8458712665708354,7.258606444505646,50,388,3268,2004,557,45,17,50,92,215,512,1074,901,364,361
25934367,tt3687186,https://movie.douban.com/subject/25934367,http://www.imdb.com/title/tt3687186,天知道 Heaven Knows What,2014,本·萨弗迪,/celebrity/1343585/,['剧情'],['2014-08-29(威尼斯电影节)'],97分钟,"['1857095', '1764357', '1440978', '25941946', '26836810', '25851625', '1303555', '26759825', '27037053', '1298951']",837,4418,7.017921146953405,6.644635581711182,21,72,303,342,99,159,78,104,191,373,843,1179,891,339,261
1298959,tt0042393,https://movie.douban.com/subject/1298959,http://www.imdb.com/title/tt0042393,登陆月球 Destination Moon,1950,欧文·皮切尔,/celebrity/1012592/,"['剧情', '科幻', '冒险']",['1950-06-27'],92 分钟,"['1295705', '2350883', '1293523', '1297814', '1293814', '1295915', '1294235', '1293543', '1294914', '2051867']",69,3227,6.9855072463768115,6.481871707468237,1,3,35,16,13,47,39,74,163,412,885,856,410,134,207
1297130,tt0063678,https://movie.douban.com/subject/1297130,http://www.imdb.com/title/tt0063678,定理 Teorema,1968,皮埃尔·保罗·帕索里尼,/celebrity/1053619/,"['剧情', '悬疑', '情色']",['1968-09-07'],105 分钟,"['1303731', '1301884', '1294654', '1299990', '1301649', '1299077', '1466290', '1295812', '1439858', '1845260']",2073,10261,7.654606849975881,7.2589416236234285,44,112,537,835,543,216,185,248,348,638,1248,2264,2318,1268,1528
1303740,tt0247199,https://movie.douban.com/subject/1303740,http://www.imdb.com/title/tt0247199,信徒 The Believer,2001,Henry Bean,/subject_search?search_text=Henry%20Bean,['剧情'],['2001-08-23'],102 分钟,"['5966609', '1420006', '1292280', '2010972', '1306449', '1293527', '1295169', '1293374', '3217128', '1306032']",1236,34189,7.97411003236246,7.321623914124426,6,22,298,571,340,372,173,316,650,1622,4796,10517,9066,3750,2927
1796995,tt0809535,https://movie.douban.com/subject/1796995,http://www.imdb.com/title/tt0809535,摇摆 ゆれる,2006,西川美和,/celebrity/1275597/,['剧情'],['2006-07-08'],121分钟,"['3727653', '2361826', '3660428', '1338056', '3552328', '3077700', '2369845', '6023509', '26842702', '1919906']",5397,753,7.628682601445247,7.353253652058433,27,92,1657,2731,896,22,2,3,14,36,96,192,227,80,81
2142151,tt0070801,https://movie.douban.com/subject/2142151,http://www.imdb.com/title/tt0070801,铁汉柔情 鐵漢柔情,1975,吴宇森,/celebrity/1027853/,['动作'],['1975-09-12(香港)'],94分钟,"['1302130', '1302989', '2082276', '1307361', '3840354', '2351242', '2122869', '1308448', '2136907', '1304804']",123,110,5.967479674796747,5.345454545454545,6,20,77,15,6,11,5,12,6,23,20,16,3,4,10
30211598,tt5547910,https://movie.douban.com/subject/30211598,http://www.imdb.com/title/tt5547910,鱼缸加州 Fishbowl California,2018,迈克尔·麦克雷,/celebrity/1121112/,"['剧情', '喜剧']",['2018-05-01(美国)'],83分钟,"['27002810', '30247426', '27605455', '30209341', '26835907', '26922043', '27119499', '30381822', '30220358', '2996691']",122,728,5.60655737704918,6.664835164835165,7,34,59,20,2,45,22,34,59,95,117,73,30,33,220
1309066,tt0411270,https://movie.douban.com/subject/1309066,http://www.imdb.com/title/tt0411270,我心遗忘的节奏 De battre mon coeur s'est arrêté,2005,雅克·欧迪亚,/celebrity/1045070/,"['剧情', '动作', '爱情', '惊悚', '音乐', '犯罪']",['2005-03-16'],Germany: 107 分钟,"['1401916', '1299663', '1296157', '1294595', '1300143', '1303454', '1301898', '3285642', '1863980', '1291562']",4994,17583,7.625951141369644,7.385201615196497,30,135,1493,2442,899,159,98,144,321,823,2255,5089,5079,2267,1348
1298351,tt0108188,https://movie.douban.com/subject/1298351,http://www.imdb.com/title/tt0108188,奏鸣曲 ソナチネ,1993,北野武,/celebrity/1054423/,"['喜剧', '动作', '犯罪']",['1993-09-10'],94 分钟,"['1294181', '1293995', '3819939', '1297290', '1302642', '1300752', '1292065', '1394518', '1388176', '1292268']",8326,15785,8.280326687484987,7.607855559075071,17,92,1291,4238,2689,228,112,160,286,652,1574,3636,4538,2436,2163
1293692,tt0049833,https://movie.douban.com/subject/1293692,http://www.imdb.com/title/tt0049833,十诫 The Ten Commandments,1956,塞西尔·B·戴米尔,/celebrity/1025299/,"['剧情', '历史', '冒险']",['1956-10-05(美国)'],220分钟,"['1293150', '1293093', '3162781', '3032904', '1295200', '1302394', '1298366', '1292550', '1293764', '1292349']",5599,56532,8.164672262904089,7.905540225005307,45,106,1075,2520,1859,811,383,514,830,2053,4467,10330,15647,9046,12451
1297517,tt0111776,https://movie.douban.com/subject/1297517,http://www.imdb.com/title/tt0111776,新天龙八部之天山童姥 新天龍八部之天山童姥,1994,钱永强,/celebrity/1323176/,"['动作', '武侠', '古装']",['1994-03-05'],96分钟,"['1300265', '1294417', '1394324', '1299059', '1305837', '1298761', '1301982', '1292704', '1294561', '1293765']",42990,396,7.353942777390092,6.191919191919191,344,1935,16293,17110,7308,6,6,12,28,74,106,94,33,12,25
25794302,tt3410834,https://movie.douban.com/subject/25794302,http://www.imdb.com/title/tt3410834,分歧者3：忠诚世界 The Divergent Series: Allegiant,2016,罗伯特·斯文克,/celebrity/1297058/,"['动作', '科幻', '冒险']","['2016-05-20(中国大陆)', '2016-03-08(曼谷首映)', '2016-03-18(美国)']",121分钟,"['25794212', '10047547', '25995508', '5154799', '4014396', '4811813', '6873042', '25881615', '25866686', '25824686']",31216,93265,5.792157867760124,5.863807430440144,1873,7461,15546,4714,1623,3217,2476,4261,8473,17637,25014,16943,7252,2762,5230
30306764,tt8562562,https://movie.douban.com/subject/30306764,http://www.imdb.com/title/tt8562562,证人 증인,2019,李翰,/celebrity/1274901/,"['剧情', '惊悚']",['2019-02-13(韩国)'],129分钟,"['26975855', '27055378', '26683421', '27040853', '27035334', '27113810', '26770697', '5279640', '27197086', '30135113']",1241,54,7.621273166800968,7.388888888888889,6,31,386,587,231,1,0,1,0,1,9,17,15,3,7
1293492,tt0015648,https://movie.douban.com/subject/1293492,http://www.imdb.com/title/tt0015648,战舰波将金号 Броненосец Потёмкин,1925,谢尔盖·爱森斯坦,/celebrity/1004988/,"['剧情', '历史', '战争']",['1925-12-24(苏联)'],75分钟,"['1300306', '1296669', '1294808', '1294421', '1295287', '1292207', '1297803', '1292969', '1293153', '1419005']",14337,47685,8.572365208900049,7.830890217049387,43,100,1792,6108,6280,1530,362,426,695,1604,3401,7810,13016,8530,10311
26972130,tt6494418,https://movie.douban.com/subject/26972130,http://www.imdb.com/title/tt6494418,西伯利亚 Siberia,2018,马修·M·罗斯,/celebrity/1138507/,"['爱情', '惊悚', '犯罪']",['2018-07-13(美国)'],104分钟,"['27002093', '26915023', '27000359', '6985825', '26897450', '26981251', '26828498', '26306943', '27003682', '26726589']",1592,7801,4.597989949748744,4.274708370721703,339,662,420,113,57,1138,749,995,1364,1543,954,423,195,90,350
1296389,tt0044829,https://movie.douban.com/subject/1296389,http://www.imdb.com/title/tt0044829,拉凡德山的暴徒 The Lavender Hill Mob,1951,查尔斯·克莱顿,/celebrity/1023086/,"['喜剧', '犯罪']",['1951-06-26'],UK: 81 分钟,"['1295918', '1296385', '1304710', '1303943', '1296419', '1294850', '1293882', '3036550', '1292789', '1940686']",685,11283,7.55036496350365,7.728795533102899,0,18,207,371,89,64,31,56,104,364,957,2760,4103,1652,1192
1300311,tt0222293,https://movie.douban.com/subject/1300311,http://www.imdb.com/title/tt0222293,灵魂啊！你在何方？ Possible Worlds,2000,Robert Lepage,/subject_search?search_text=Robert%20Lepage,"['剧情', '科幻', '悬疑', '犯罪']",['2001-04-11'],93 分钟,"['2120223', '2314682', '1401871', '1757937', '2993265', '1295897', '1306609', '1508411', '5153242', '3228134']",248,1761,7.693548387096776,7.0380465644520145,4,5,69,117,53,44,24,39,52,161,285,400,352,194,210
1419939,tt0380623,https://movie.douban.com/subject/1419939,http://www.imdb.com/title/tt0380623,超完美男人 The Perfect Man,2005,Mark Rosman,/subject_search?search_text=Mark%20Rosman,"['喜剧', '爱情', '家庭']",['2005-06-17(美国)'],100 分钟,"['1298297', '1849003', '1308764', '1509868', '1306955', '1309178', '1308836', '1420094', '1309177', '1309124']",13914,26608,6.4415696420871065,5.804682802164764,167,1391,8362,3256,751,1164,894,1570,2715,5497,5816,3680,2029,874,2369
1293149,tt0163579,https://movie.douban.com/subject/1293149,http://www.imdb.com/title/tt0163579,恐怖因素 Chill Factor,1999,Hugh Johnson,/subject_search?search_text=Hugh%20Johnson,"['喜剧', '动作', '惊悚', '冒险']",['1999-09-01'],102 分钟,"['1297025', '1294481', '1908504', '1292530', '3012045', '1294719', '1295738', '1298814', '1857544', '1295470']",754,8914,6.416445623342175,5.2980704509759935,4,86,455,172,38,438,454,694,1154,2036,1871,1222,528,171,346
1292677,tt0113189,https://movie.douban.com/subject/1292677,http://www.imdb.com/title/tt0113189,007之黄金眼 GoldenEye,1995,马丁·坎贝尔,/celebrity/1040630/,"['动作', '惊悚', '冒险']",['1995-11-17'],130 分钟,"['1299247', '1293317', '1293537', '1293167', '1292553', '1300537', '1292484', '1292728', '1298635', '1294323']",32045,221480,7.513746294273677,7.295521040274516,96,609,10863,15894,4582,1492,1028,1844,4055,11235,31709,74225,56437,21538,17917
1292619,tt0087821,https://movie.douban.com/subject/1292619,http://www.imdb.com/title/tt0087821,圆月映花都 Les nuits de la pleine lune,1984,埃里克·侯麦,/celebrity/1054406/,"['剧情', '爱情']",['1984-08-29'],100 分钟,"['1296976', '1296813', '1303534', '1293963', '1294486', '1293776', '1296283', '1293388', '1294039', '1297344']",1751,2813,7.860651056539121,7.5289726270885176,5,30,429,905,382,28,20,26,52,125,329,744,692,488,309
26698601,tt5304464,https://movie.douban.com/subject/26698601,http://www.imdb.com/title/tt5304464,快乐结局 Happy End,2017,迈克尔·哈内克,/celebrity/1040988/,"['剧情', '家庭']","['2017-05-22(戛纳电影节)', '2017-10-04(法国)']",107分钟,"['26785590', '26340305', '26979007', '1420225', '26878883', '26215216', '1297268', '24872189', '26296258', '1950330']",5507,9891,7.317232613037952,6.718228692750985,33,220,2005,2610,644,221,107,190,354,862,2025,3067,1908,734,423
1292229,tt0110632,https://movie.douban.com/subject/1292229,http://www.imdb.com/title/tt0110632,天生杀人狂 Natural Born Killers,1994,奥利佛·斯通,/celebrity/1054513/,"['剧情', '动作', '爱情', '惊悚', '犯罪']",['1994-08-26(美国)'],118分钟,"['1292222', '1292233', '1309027', '1291992', '1299603', '1293527', '1292208', '1292000', '1291580', '1857099']",84179,198411,7.965905986053529,7.28305890298421,1852,3788,17088,32661,28789,5459,2786,3595,5663,10389,22425,47135,49348,26763,24848
1308554,tt0367913,https://movie.douban.com/subject/1308554,http://www.imdb.com/title/tt0367913,咒怨2 呪怨2,2003,清水崇,/celebrity/1022999/,['恐怖'],"['2003-05-16(戛纳电影节)', '2003-08-23(日本)']",92 分钟,"['1306808', '1307696', '1455849', '1773217', '1305114', '3126187', '1308829', '1466007', '3529375', '1296026']",36237,7778,7.303860694869884,6.521470815119569,435,1884,13806,13661,6414,146,114,224,441,935,1963,1851,1049,438,617
1307561,tt0103935,https://movie.douban.com/subject/1307561,http://www.imdb.com/title/tt0103935,青少年哪吒,1992,蔡明亮,/celebrity/1054505/,['剧情'],['1992-12(金马影展)'],106分钟,"['1299436', '1297418', '1299103', '1300056', '1299062', '1292329', '1300572', '1301098', '1296370', '1305579']",11547,2746,7.914263445050662,7.615804806991987,46,173,2598,6143,2587,32,21,23,38,96,246,707,852,413,318
3279134,tt1320291,https://movie.douban.com/subject/3279134,http://www.imdb.com/title/tt1320291,大堡礁惊魂 The Reef,2010,Andrew Traucki,/subject_search?search_text=Andrew%20Traucki,['惊悚'],['2010'],Germany: 94 分钟,"['3072797', '1303684', '4746924', '5342280', '11519180', '4202430', '3776468', '5158279', '1908319', '1578710']",359,14910,5.203342618384401,5.940040241448692,45,114,155,34,12,466,418,691,1333,2601,3807,2911,1345,505,833
26331206,tt4415076,https://movie.douban.com/subject/26331206,http://www.imdb.com/title/tt4415076,麻雀王,2015,郑建国,/celebrity/1328374/,['喜剧'],['2015-02-19(新加坡)'],106 分钟,"['22557694', '26301735', '26844013', '22556810', '26312979', '26219651', '25824853', '20254219', '26271893', '5413824']",746,52,4.434316353887399,5.211538461538461,208,274,191,40,33,2,1,5,11,13,11,4,0,1,4
20435622,tt2557478,https://movie.douban.com/subject/20435622,http://www.imdb.com/title/tt2557478,环太平洋：雷霆再起 Pacific Rim: Uprising,2018,斯蒂文·S·迪奈特,/celebrity/1340823/,"['动作', '科幻', '冒险']",['2018-03-23(美国/中国大陆)'],111分钟,"['25824686', '26430636', '4811813', '22266012', '26004132', '6390825', '4014396', '25881615', '3445906', '26416062']",170363,85712,5.46401507369558,5.71323735299608,12607,50598,82456,20103,4770,3038,2468,4373,8292,17269,23241,15532,6063,1947,3489
1483516,tt0058985,https://movie.douban.com/subject/1483516,http://www.imdb.com/title/tt0058985,幸福 Le bonheur,1965,阿涅斯·瓦尔达,/celebrity/1019157/,['剧情'],['1965-10-01'],79分钟,"['1296250', '1471815', '1297682', '1293963', '1292338', '1305619', '1294039', '1296283', '1294140', '1361252']",1912,3541,8.251046025104602,7.606043490539396,6,21,270,1050,566,31,33,33,65,149,318,810,1174,518,410
26961821,tt5886440,https://movie.douban.com/subject/26961821,http://www.imdb.com/title/tt5886440,马柔本宅秘事 El secreto de Marrowbone,2017,塞尔希奥·G·桑切斯,/celebrity/1302688/,"['剧情', '惊悚', '恐怖']","['2017-09-11(多伦多电影节)', '2017-10-27(西班牙)']",110分钟,"['26721644', '27012731', '27621727', '27188152', '10485526', '26976399', '24860563', '26339213', '27168310', '3095514']",8130,15413,7.340221402214023,6.830208265749692,73,333,2992,3577,1163,229,144,249,535,1393,3350,4615,2732,1016,1150
21532748,tt1978532,https://movie.douban.com/subject/21532748,http://www.imdb.com/title/tt1978532,奇男待嫁 Someone Marry Barry,2013,Rob Pearlstein,/subject_search?search_text=Rob%20Pearlstein,['喜剧'],['2014-02-07'],87分钟,"['22992210', '25934062', '26419756', '25743024', '6875603', '22747237', '3285050', '1303758', '26331206', '4849747']",463,6945,6.3542116630669545,6.0102231821454275,13,57,258,105,30,161,141,243,572,1304,1984,1394,572,217,357
1297010,tt0111686,https://movie.douban.com/subject/1297010,http://www.imdb.com/title/tt0111686,猛鬼街7 New Nightmare,1994,韦斯·克雷文,/celebrity/1025221/,"['惊悚', '恐怖']",['1994-09-09'],112 分钟,"['1295796', '1295166', '1298075', '2998395', '1293331', '1302429', '1432304', '1919012', '4038207', '1293798']",2144,45810,6.575559701492537,6.571883868151058,51,238,1123,517,217,1000,749,1243,2505,5442,10285,11420,6515,2679,3972
1292676,tt0150377,https://movie.douban.com/subject/1292676,http://www.imdb.com/title/tt0150377,双重危机 Double Jeopardy,1999,布鲁斯·贝尔斯福德,/celebrity/1025303/,"['剧情', '悬疑', '惊悚', '犯罪']",['1999-09-21'],105 分钟,"['1306915', '1293903', '1297509', '1296252', '3006781', '2132290', '1304897', '1305074', '1293619', '1939173']",3614,65482,7.2075262866629775,6.4833694755810765,11,87,1587,1572,358,851,876,1490,3321,7817,17379,18491,9125,2929,3203
1293352,tt0038355,https://movie.douban.com/subject/1293352,http://www.imdb.com/title/tt0038355,夜长梦多 The Big Sleep,1946,霍华德·霍克斯,/celebrity/1019118/,"['悬疑', '惊悚', '犯罪', '黑色电影']",['1946-08-23'],114 分钟,"['1297874', '1295451', '1293177', '1294072', '1294756', '1293226', '1302923', '1293817', '1298505', '1293840']",3653,73016,7.3605255954010405,7.935000547825134,29,153,1315,1611,544,1282,381,500,857,2167,5119,12714,21468,15161,13367
1295955,tt0146675,https://movie.douban.com/subject/1295955,http://www.imdb.com/title/tt0146675,魔鬼末日 End of Days,1999,彼得·海姆斯,/celebrity/1025315/,"['动作', '悬疑', '惊悚', '恐怖', '奇幻']",['1999-11-16'],121 分钟,"['1306442', '1296942', '1296875', '1295871', '1293829', '1292626', '1299133', '1294893', '1298635', '1292991']",4007,99459,6.284002994759173,5.7943876371168015,92,481,2380,849,200,2633,2652,5006,9732,19921,26761,18314,7923,2502,4015
1301166,tt0190865,https://movie.douban.com/subject/1301166,http://www.imdb.com/title/tt0190865,垂直极限 Vertical Limit,2000,马丁·坎贝尔,/celebrity/1040630/,"['动作', '惊悚', '冒险']",['2000-12-08'],124 分钟,"['1293815', '1292454', '1293785', '1293952', '1292769', '3271093', '1308779', '1308848', '22265299', '3005875']",23375,54893,7.669989304812834,5.945002094984789,94,561,6662,11734,4301,1353,1384,2492,4445,9674,15092,11518,5138,1660,2137
4262249,tt1500177,https://movie.douban.com/subject/4262249,http://www.imdb.com/title/tt1500177,豆满江 두만강,2010,张律,/celebrity/1310358/,['剧情'],"['2010-02-14(柏林电影节)', '2011-03-17(韩国)']",89分钟,"['27018299', '1999556', '27170563', '25882861', '1305261', '27098888', '26713504', '26738204', '1853770', '26653676']",1377,154,8.090050835148874,6.9480519480519485,12,21,230,744,370,2,0,2,9,15,31,45,21,8,21
27012772,tt6217608,https://movie.douban.com/subject/27012772,http://www.imdb.com/title/tt6217608,骑士 The Rider,2017,赵婷,/celebrity/1349079/,"['剧情', '西部']","['2017-05-20(戛纳电影节)', '2018-04-13(美国)']",104分钟,"['24719134', '26878883', '27157811', '30427473', '1950330', '26677495', '26410683', '26847068', '26894602', '27036366']",2917,8951,7.414466918066506,7.4723494581611005,23,102,966,1456,373,148,53,88,166,410,932,2192,2708,1487,767
2084048,tt0885523,https://movie.douban.com/subject/2084048,http://www.imdb.com/title/tt0885523,新家法,1999,郑伟文,/celebrity/1275227/,['犯罪'],['1999-09-10(香港)'],120分钟,"['1303983', '1307922', '1307899', '1480318', '1294713', '3210954', '1301185', '1306988', '1917313', '1307345']",5813,74,6.395664889041803,6.297297297297297,99,657,3441,1227,389,5,1,3,5,7,11,23,9,4,6
